Raw2,Budgets,h1,h2,Page,h1desc,h2desc,Budgets Mn,Generic Administrations,Maintenances,Projects,Communities,Floods,District Offices,Human Resources,Revenues,Trainings,Public Relations,Welfares,Waste Water Treatments,Hygienic Foods,Non-smoking Zones,Cleanings,Disease Controls,Law Enforcements,Green Zones,Traffic Managements,Chained Tags,Budget Ranks h1desc,Budget Ranks h2desc,Budget Ranks Raw2
25.ผลผลิตบริหารศูนยสาธารณสุข  ,101134300,0,0,6.0,(07)สํานักอนามัย รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,101.1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,10,1,88
26.ผลผลิตเครือขายสุขภาพภาคประชาชน  ,61956000,0,0,6.0,(07)สํานักอนามัย รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,61.956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,10,1,110
27.ผลผลิตเภสัชกรรม  ,116957200,0,0,6.0,(07)สํานักอนามัย รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,116.9572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,10,1,80
28.ผลผลิตตรวจวิเคราะหทางหองปฏิบัติการ  ,32673845,0,0,6.0,(07)สํานักอนามัย รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,32.673845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,10,1,146
29.ผลผลิตควบคุมคุณภาพและมาตรฐาน การพยาบาล  ,365000,0,0,6.0,(07)สํานักอนามัย รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,10,1,386
30.ผลผลิตสงเคราะหสาธารณสุข  ,3541100,0,0,6.0,(07)สํานักอนามัย รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,3.5411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,10,1,308
01.โครงการบูรณาการความรวมมือในการพัฒนา ประสิทธิภาพการแกไขปญหาโรคไขเลือดออก ในพื้นที่กรุงเทพมหานคร  ,470700,0,0,6.0,(07)สํานักอนามัย รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,0.4707,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,All Categories___Projects_____________Disease Controls____,10,3,379
02.โครงการกรุงเทพฯ เมืองอาหารปลอดภัย  ,17084400,0,0,6.0,(07)สํานักอนามัย รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,17.0844,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,All Categories___Projects__________Hygienic Foods_______,10,3,223
03.โครงการบมเพาะผูประกอบการอาหาร สูมาตรฐาน Green Service  ,190000,0,0,6.0,(07)สํานักอนามัย รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,0.19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories___Projects_________________,10,3,396
04.โครงการกรุงเทพฯ เมืองแหงสุขาภิบาล สิ่งแวดลอมที่ดี สะอาด ปลอดภัย  ,2942600,0,0,7.0,(07)สํานักอนามัย รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,2.9426,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories___Projects_________________,10,3,313
05.โครงการอาสาสมัครกรุงเทพมหานคร ดานการปองกันและแกไขปญหายา และสารเสพติด  ,2180200,0,0,7.0,(07)สํานักอนามัย รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,2.1802,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories___Projects_________________,10,3,322
06.โครงการพัฒนา ประเมินและรับรองคุณภาพ ศูนยบริการสาธารณสุข  ,1778800,0,0,7.0,(07)สํานักอนามัย รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,1.7788,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories___Projects_________________,10,3,336
07.โครงการอบรมเตรียมความพรอม ในการเปนอาสาสมัครสาธารณสุข กรุงเทพมหานคร  ,1828000,0,0,7.0,(07)สํานักอนามัย รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,1.828,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,All Categories___Projects______Trainings___________,10,3,334
08.โครงการอาสาสมัครสาธารณสุข กรุงเทพมหานครรวมใจขจัดภัยสุขภาพ  ,2116400,0,0,7.0,(07)สํานักอนามัย รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,2.1164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories___Projects_________________,10,3,325
01.ผลผลิตรายจายบุคลากร  ,189952400,0,0,7.0,(08)สํานักการศึกษา รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,189.9524,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_______Human Resources_____________,11,1,5
02.ผลผลิตอํานวยการและบริหารสํานัก  ,30001324,0,0,7.0,(08)สํานักการศึกษา รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,30.001324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,11,1,21
03.ผลผลิตบริหารงานบุคคลทางการศึกษา  ,72618200,0,0,7.0,(08)สํานักการศึกษา รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,72.6182,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_______Human Resources_____________,11,1,105
04.ผลผลิตพัฒนาบุคลากรทางการศึกษา  ,28413600,0,0,7.0,(08)สํานักการศึกษา รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,28.4136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_______Human Resources_____________,11,1,174
05.ผลผลิตบริหารการศึกษาขั้นพื้นฐาน  ,8844400,0,0,7.0,(08)สํานักการศึกษา รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,8.8444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,11,1,264
06.ผลผลิตสนับสนุนการจัดการเรียนการสอน และโรงเรียน  ,848644576,0,0,7.0,(08)สํานักการศึกษา รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,848.644576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,11,1,24
01.โครงการฝกอบรมหลักสูตรการพัฒนา ศึกษานิเทศกตามสมรรถนะประจําสายงาน  ,676000,0,0,7.0,(08)สํานักการศึกษา รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,0.676,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,All Categories___Projects______Trainings___________,11,3,368
02.โครงการฝกอบรมหลักสูตรการพัฒนาครู ตามสมรรถนะประจําสายงาน  ,3886000,0,0,7.0,(08)สํานักการศึกษา รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,3.886,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,All Categories___Projects______Trainings___________,11,3,303
03.โครงการฝกอบรมหลักสูตรการพัฒนา ผูบริหารสถานศึกษาตามสมรรถนะ ประจําสายงาน  ,3886000,0,0,7.0,(08)สํานักการศึกษา รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,3.886,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,All Categories___Projects______Trainings___________,11,3,303
04.โครงการพัฒนาครูใหมีความรูดานการ จัดการศึกษาสําหรับผูเรียนในกลุม ที่มีความตองการพิเศษ  ,221000,0,0,7.0,(08)สํานักการศึกษา รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,0.221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories___Projects_________________,11,3,394
05.โครงการพัฒนาคุณภาพการจัดการศึกษาพิเศษ เพื่อเสริมสรางศักยภาพผูเรียนในกลุม ที่มีความตองการพิเศษโรงเรียนเรียนรวม สังกัดกรุงเทพมหานคร  ,1891900,0,0,8.0,(08)สํานักการศึกษา รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,1.8919,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories___Projects_________________,11,3,331
06.โครงการพัฒนาหองเรียนดิจิทัลเพื่อการเรียนรู  ,1537800,0,0,8.0,(08)สํานักการศึกษา รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,1.5378,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories___Projects_________________,11,3,341
07.โครงการจัดหาชุดโปรแกรมจัดการสํานักงาน สําหรับโรงเรียนสังกัดกรุงเทพมหานคร  ,874000,0,0,8.0,(08)สํานักการศึกษา รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,0.874,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories___Projects_________________,11,3,363
